customer_id,segment,region,tenure_years,declared_monthly_turnover,country_risk,is_pep,community_id
1799,retail_self_employed,Phnom Penh,2.1,23150.0,low,0,179
1800,retail_self_employed,Phnom Penh,1.8,9850.0,low,0,180
1801,retail_self_employed,Siem Reap,2.7,6550.0,low,0,180
1802,retail_salaried,Battambang,0.8,,low,0,180
1803,Retail Self Employed,Phnom Penh,6.4,6050.0,low,0,180
1804,retail_self_employed,Phnom Penh,,6390.0,low,0,180
1805,retail_self_employed,Siem Reap,7.7,8210.0,low,0,180
1806,retail_salaried,Siem Reap,13.7,4320.0,low,0,180
1807,Retail Salaried,Phnom Penh,5.9,4470.0,low,0,180
1808,Retail Salaried,Siem Reap,3.1,4920.0,low,0,180
1809,retail_salaried,Battambang,12.8,2140.0,medium,0,180
1810,retail_salaried,Kampot,8.7,1380.0,low,0,181
1811,retail_salaried,Kampot,,540.0,low,0,181
1812,retail_self_employed,Phnom Penh,6.4,13430.0,low,0,181
1813,retail_salaried,Kampot,1.6,850.0,low,0,181
1814,small_business,Siem Reap,9.1,29430.0,low,0,181
1815,retail_salaried,Siem Reap,2.5,1570.0,low,0,181
1816,Small Business,Phnom Penh,3.5,37000.0,high,0,181
1817,Retail Salaried,Phnom Penh,8.3,1080.0,low,0,181
1818,retail_salaried,Phnom Penh,3.3,4000.0,low,0,181
1819,retail_self_employed,Phnom Penh,2.0,7110.0,medium,0,181
1820,cash_intensive,Sihanoukville,4.1,22950.0,low,0,182
1821,retail_salaried,Phnom Penh,4.6,1140.0,low,0,182
1822,retail_salaried,Phnom Penh,3.7,1810.0,high,0,182
1823,Retail Self Employed,Phnom Penh,5.2,5420.0,medium,0,182
1824,retail_self_employed,Phnom Penh,5.8,7290.0,low,0,182
1825,retail_salaried,Phnom Penh,11.1,2500.0,low,0,182
1826,retail_salaried,Phnom Penh,4.9,2740.0,medium,0,182
1827,retail_salaried,Sihanoukville,2.6,2100.0,low,0,182
1828,cash_intensive,Phnom Penh,2.2,314990.0,low,0,182
1829,retail_salaried,Phnom Penh,8.4,4590.0,low,0,182
1830,retail_salaried,Battambang,7.1,,low,0,183
1831,corporate,Phnom Penh,7.6,,low,0,183
1832,retail_salaried,Sihanoukville,4.1,910.0,low,1,183
1833,retail_salaried,Sihanoukville,1.4,3900.0,low,0,183
1834,retail_salaried,Siem Reap,3.5,4890.0,low,0,183
1835,retail_salaried,Sihanoukville,4.1,2820.0,low,0,183
1836,retail_salaried,Sihanoukville,3.0,1260.0,low,0,183
1837,retail_salaried,Battambang,9.4,960.0,high,0,183
1838,small_business,Phnom Penh,2.2,85320.0,low,0,183
1839,retail_self_employed,Phnom Penh,10.1,12340.0,medium,0,183
1840,retail_salaried,Phnom Penh,9.2,2600.0,low,0,184
1841,retail_self_employed,Phnom Penh,0.7,2190.0,low,0,184
1842,retail_salaried,Kampot,0.8,2960.0,low,0,184
1843,cash_intensive,Phnom Penh,5.2,91450.0,low,0,184
1844,retail_salaried,Phnom Penh,8.0,,low,0,184
1845,retail_self_employed,Phnom Penh,4.7,3770.0,low,0,184
1846,retail_salaried,Siem Reap,6.6,,low,0,184
1847,retail_self_employed,Kampot,0.4,6050.0,low,0,184
1848,retail_salaried,Siem Reap,0.8,4420.0,low,0,184
1849,small_business,Siem Reap,3.1,6860.0,low,0,184
1850,retail_salaried,Sihanoukville,8.9,1780.0,low,0,185
1851,cash_intensive,Phnom Penh,4.8,37700.0,low,0,185
1852,retail_salaried,Siem Reap,3.1,840.0,low,0,185
1853,small_business,Phnom Penh,4.4,44840.0,low,0,185
1854,small_business,Phnom Penh,7.1,20080.0,medium,0,185
1855,corporate,Phnom Penh,13.6,574740.0,high,0,185
1856,retail_salaried,Siem Reap,4.0,1040.0,low,0,185
1857,retail_salaried,Kampot,2.0,710.0,medium,0,185
1858,retail_salaried,Battambang,0.5,2240.0,medium,0,185
1859,retail_salaried,Battambang,2.7,1770.0,medium,0,185
1860,retail_self_employed,Siem Reap,3.5,7390.0,low,0,186
1861,corporate,Sihanoukville,7.2,462770.0,low,0,186
1862,corporate,Phnom Penh,1.5,139770.0,low,0,186
1863,retail_salaried,Phnom Penh,15.1,2900.0,low,0,186
1864,retail_self_employed,Siem Reap,4.4,6250.0,low,0,186
1865,small_business,Siem Reap,2.7,18440.0,low,0,186
1866,cash_intensive,Sihanoukville,1.3,40320.0,low,0,186
1867,retail_salaried,Phnom Penh,4.5,3380.0,low,0,186
1868,retail_salaried,Sihanoukville,6.1,3040.0,medium,0,186
1869,small_business,Battambang,7.1,,low,0,186
1870,retail_salaried,Battambang,,1620.0,low,0,187
1871,retail_salaried,Phnom Penh,4.9,,low,0,187
1872,corporate,Phnom Penh,8.9,305110.0,low,0,187
1873,corporate,Phnom Penh,3.6,346730.0,low,0,187
1874,cash_intensive,Siem Reap,2.3,27660.0,low,0,187
1875,small_business,Siem Reap,7.2,,low,0,187
1876,retail_salaried,Siem Reap,3.7,5610.0,high,0,187
1877,retail_salaried,Phnom Penh,5.2,8690.0,low,0,187
1878,retail_salaried,Phnom Penh,7.2,1840.0,low,0,187
1879,retail_self_employed,Siem Reap,3.5,8930.0,low,0,187
1880,retail_salaried,Phnom Penh,0.9,3450.0,low,0,188
1881,retail_self_employed,Siem Reap,1.6,10950.0,medium,0,188
1882,retail_salaried,Phnom Penh,5.8,1710.0,low,0,188
1883,retail_self_employed,Phnom Penh,14.6,2730.0,low,0,188
1884,retail_salaried,Sihanoukville,4.7,6020.0,medium,0,188
1885,retail_salaried,Siem Reap,4.4,2040.0,low,0,188
1886,retail_salaried,Battambang,0.5,6170.0,low,0,188
1887,retail_salaried,Phnom Penh,2.3,11960.0,low,0,188
1888,small_business,Siem Reap,2.2,20180.0,low,1,188
1889,retail_salaried,Phnom Penh,1.4,6110.0,low,0,188
1890,retail_salaried,Kampot,5.8,1460.0,low,0,189
1891,small_business,Sihanoukville,1.3,85750.0,low,0,189
1892,retail_self_employed,Siem Reap,6.7,4490.0,low,0,189
1893,retail_salaried,Siem Reap,3.8,1490.0,medium,0,189
1894,retail_salaried,Battambang,8.8,,low,0,189
1895,retail_salaried,Battambang,,3210.0,medium,0,189
1896,retail_self_employed,Phnom Penh,6.4,,low,0,189
1897,retail_salaried,Phnom Penh,1.1,2260.0,low,0,189
1898,retail_salaried,Siem Reap,16.0,3410.0,low,0,189
1899,retail_salaried,Phnom Penh,5.0,2260.0,low,0,189
1900,retail_self_employed,Kampot,1.7,4330.0,medium,0,190
1901,retail_salaried,Kampot,1.0,1190.0,low,0,190
1902,small_business,Siem Reap,5.5,23690.0,low,0,190
1903,retail_salaried,Phnom Penh,,1210.0,low,0,190
1904,retail_self_employed,Sihanoukville,14.1,5550.0,low,0,190
1905,retail_salaried,Phnom Penh,3.0,1650.0,low,0,190
1906,retail_salaried,Siem Reap,3.2,2800.0,low,0,190
1907,retail_salaried,Sihanoukville,4.6,,low,0,190
1908,small_business,Siem Reap,,80510.0,low,0,190
1909,cash_intensive,Battambang,3.5,53480.0,low,0,190
1910,retail_salaried,Siem Reap,4.6,1740.0,low,0,191
1911,retail_salaried,Phnom Penh,9.8,,low,0,191
1912,cash_intensive,Phnom Penh,0.2,24200.0,high,0,191
1913,retail_salaried,Sihanoukville,0.1,1060.0,medium,0,191
1914,retail_salaried,Siem Reap,4.9,940.0,low,0,191
1915,retail_salaried,Phnom Penh,16.6,3570.0,low,0,191
1916,retail_self_employed,Battambang,,19010.0,low,1,191
1917,retail_self_employed,Phnom Penh,7.0,1500.0,low,0,191
1918,Retail Self Employed,Phnom Penh,1.9,20730.0,medium,0,191
1919,corporate,Phnom Penh,5.6,223170.0,medium,0,191
1920,retail_salaried,Phnom Penh,6.3,,low,0,192
1921,retail_salaried,Phnom Penh,8.5,1400.0,medium,0,192
1922,retail_salaried,Phnom Penh,1.3,4150.0,low,0,192
1923,retail_salaried,Phnom Penh,3.3,2430.0,low,0,192
1924,retail_salaried,Phnom Penh,9.8,2870.0,low,0,192
1925,retail_salaried,Phnom Penh,2.3,5170.0,low,0,192
1926,retail_salaried,Phnom Penh,4.8,6200.0,low,0,192
1927,retail_self_employed,Phnom Penh,4.0,9250.0,low,0,192
1928,retail_salaried,Sihanoukville,8.4,1340.0,high,0,192
1929,retail_salaried,Battambang,4.0,720.0,low,0,192
1930,retail_self_employed,Phnom Penh,1.1,4870.0,low,0,193
1931,retail_self_employed,Phnom Penh,,12130.0,low,0,193
1932,small_business,Siem Reap,4.0,28010.0,low,0,193
1933,small_business,Siem Reap,1.8,47960.0,low,0,193
1934,retail_self_employed,Siem Reap,7.7,,medium,0,193
1935,retail_salaried,Phnom Penh,3.9,1220.0,low,0,193
1936,retail_salaried,Siem Reap,9.9,3010.0,low,0,193
1937,retail_self_employed,Sihanoukville,2.1,6660.0,low,0,193
1938,retail_salaried,Phnom Penh,4.0,,low,0,193
1939,retail_salaried,Siem Reap,5.3,1680.0,low,0,193
1940,retail_salaried,Battambang,2.4,960.0,low,0,194
1941,retail_salaried,Sihanoukville,8.7,1590.0,low,0,194
1942,retail_salaried,Battambang,6.6,2680.0,low,0,194
1943,Retail Salaried,Phnom Penh,7.7,2350.0,low,0,194
1944,Small Business,Sihanoukville,8.3,50030.0,low,0,194
1945,cash_intensive,Battambang,1.1,26150.0,low,0,194
1946,retail_salaried,Phnom Penh,18.8,,low,0,194
1947,cash_intensive,Phnom Penh,6.9,,low,0,194
1948,retail_salaried,Phnom Penh,12.9,1750.0,low,0,194
1949,cash_intensive,Phnom Penh,,160420.0,low,0,194
1950,corporate,Phnom Penh,9.8,165640.0,low,0,195
1951,retail_salaried,Phnom Penh,8.6,2620.0,low,0,195
1952,small_business,Siem Reap,7.6,19980.0,low,0,195
1953,corporate,Phnom Penh,2.7,438780.0,low,0,195
1954,cash_intensive,Siem Reap,3.5,24320.0,medium,0,195
1955,corporate,Siem Reap,1.4,254660.0,low,0,195
1956,retail_self_employed,Kampot,4.3,7410.0,high,0,195
1957,retail_salaried,Siem Reap,3.4,2080.0,low,0,195
1958,small_business,Phnom Penh,7.5,59940.0,medium,0,195
1959,retail_self_employed,Siem Reap,5.4,5960.0,low,0,195
1960,retail_self_employed,Phnom Penh,4.7,5180.0,low,0,196
1961,retail_salaried,Phnom Penh,2.6,1460.0,low,0,196
1962,retail_self_employed,Siem Reap,2.4,7320.0,low,0,196
1963,Retail Salaried,Battambang,2.5,2500.0,low,0,196
1964,retail_self_employed,Phnom Penh,1.9,4020.0,low,0,196
1965,Retail Salaried,Phnom Penh,2.6,5680.0,low,0,196
1966,Retail Self Employed,Siem Reap,6.6,20270.0,high,0,196
1967,small_business,Phnom Penh,3.1,197330.0,low,0,196
1968,retail_salaried,Kampot,2.6,1010.0,low,0,196
1969,retail_salaried,Phnom Penh,3.1,3700.0,medium,0,196
1970,retail_salaried,Phnom Penh,3.4,2310.0,low,0,197
1971,corporate,Battambang,1.3,237490.0,low,0,197
1972,Retail Self Employed,Battambang,2.0,15470.0,low,0,197
1973,retail_salaried,Phnom Penh,3.4,1230.0,low,0,197
1974,retail_salaried,Siem Reap,3.3,910.0,low,0,197
1975,retail_salaried,Battambang,8.3,2070.0,low,0,197
1976,retail_salaried,Phnom Penh,6.0,2020.0,low,0,197
1977,cash_intensive,Phnom Penh,3.3,92630.0,low,0,197
1978,retail_self_employed,Phnom Penh,7.5,6040.0,low,0,197
1979,retail_salaried,Phnom Penh,7.8,4810.0,medium,0,197
1980,small_business,Kampot,7.1,7370.0,medium,0,198
1981,retail_salaried,Sihanoukville,5.7,3100.0,low,0,198
1982,small_business,Phnom Penh,5.8,18760.0,medium,0,198
1983,retail_salaried,Phnom Penh,19.6,2730.0,low,0,198
1984,retail_self_employed,Siem Reap,4.6,4140.0,medium,0,198
1985,cash_intensive,Phnom Penh,3.4,32090.0,low,0,198
1986,Retail Salaried,Phnom Penh,4.4,,low,0,198
1987,retail_self_employed,Phnom Penh,2.6,8700.0,medium,0,198
1988,corporate,Kampot,5.9,145290.0,low,0,198
1989,retail_salaried,Phnom Penh,5.7,1360.0,low,0,198
1990,retail_salaried,Phnom Penh,5.5,940.0,low,0,199
1991,retail_self_employed,Battambang,7.3,2090.0,low,0,199
1992,retail_salaried,Siem Reap,3.8,4600.0,low,0,199
1993,retail_salaried,Siem Reap,3.5,3650.0,low,0,199
1994,retail_salaried,Phnom Penh,0.1,1110.0,low,0,199
1995,small_business,Sihanoukville,2.2,44620.0,medium,0,199
1996,retail_salaried,Sihanoukville,5.0,5820.0,low,0,199
1997,retail_salaried,Phnom Penh,3.8,2280.0,low,0,199
1998,small_business,Battambang,,29010.0,low,0,199
1999,retail_salaried,Siem Reap,12.4,8250.0,low,0,199
2000,small_business,Phnom Penh,,51560.0,low,0,200
2001,retail_salaried,Phnom Penh,,1000.0,low,0,200
2002,corporate,Battambang,13.3,366900.0,low,0,200
2003,retail_self_employed,Phnom Penh,3.2,3680.0,low,0,200
2004,retail_salaried,Phnom Penh,1.3,4030.0,low,0,200
2005,cash_intensive,Battambang,4.4,26310.0,low,0,200
2006,retail_salaried,Battambang,1.5,1500.0,low,0,200
2007,retail_salaried,Battambang,2.3,4810.0,low,0,200
2008,retail_salaried,Phnom Penh,9.9,,low,0,200
2009,Retail Self Employed,Phnom Penh,,6990.0,low,0,200
2010,retail_salaried,Phnom Penh,,930.0,low,0,201
2011,retail_salaried,Phnom Penh,4.5,2690.0,low,0,201
2012,retail_salaried,Phnom Penh,3.7,1140.0,low,0,201
2013,retail_salaried,Siem Reap,7.2,1370.0,low,0,201
2014,retail_salaried,Phnom Penh,5.4,1530.0,low,0,201
2015,retail_salaried,Sihanoukville,2.2,,low,0,201
2016,retail_salaried,Kampot,12.1,3660.0,low,0,201
2017,retail_salaried,Battambang,1.1,1710.0,low,0,201
2018,retail_self_employed,Phnom Penh,8.3,1950.0,low,0,201
2019,retail_salaried,Battambang,9.0,2140.0,medium,0,201
2020,retail_self_employed,Siem Reap,2.2,13450.0,low,0,202
2021,retail_salaried,Sihanoukville,12.8,3760.0,medium,0,202
2022,retail_salaried,Battambang,4.5,660.0,low,0,202
2023,retail_salaried,Sihanoukville,1.4,1540.0,low,0,202
2024,retail_salaried,Siem Reap,9.1,8890.0,low,0,202
2025,retail_salaried,Phnom Penh,10.5,4730.0,low,0,202
2026,small_business,Phnom Penh,1.9,18160.0,low,0,202
2027,retail_salaried,Phnom Penh,7.0,8090.0,low,0,202
2028,retail_salaried,Sihanoukville,3.8,290.0,low,0,202
2029,retail_self_employed,Phnom Penh,1.2,7460.0,low,0,202
2030,retail_salaried,Battambang,1.7,6500.0,medium,0,203
2031,retail_salaried,Battambang,1.1,1600.0,low,0,203
2032,retail_salaried,Phnom Penh,6.9,3210.0,low,0,203
2033,retail_salaried,Phnom Penh,1.0,2300.0,low,0,203
2034,retail_salaried,Kampot,1.9,3930.0,low,0,203
2035,small_business,Kampot,1.8,31600.0,low,0,203
2036,cash_intensive,Sihanoukville,14.9,137990.0,low,0,203
2037,retail_salaried,Siem Reap,1.2,3240.0,low,0,203
2038,retail_self_employed,Battambang,2.0,5470.0,low,0,203
2039,small_business,Phnom Penh,4.0,,low,0,203
2040,retail_salaried,Siem Reap,6.1,1980.0,high,0,204
2041,small_business,Siem Reap,0.5,11770.0,low,0,204
2042,retail_self_employed,Phnom Penh,4.2,3740.0,low,0,204
2043,cash_intensive,Phnom Penh,8.0,,low,0,204
2044,corporate,Kampot,4.5,176910.0,low,0,204
2045,retail_salaried,Phnom Penh,4.8,1070.0,low,0,204
2046,Retail Salaried,Siem Reap,4.6,2440.0,low,0,204
2047,retail_salaried,Phnom Penh,3.9,1730.0,low,0,204
2048,retail_salaried,Phnom Penh,0.6,3540.0,low,0,204
2049,retail_salaried,Siem Reap,4.7,2100.0,low,0,204
2050,corporate,Sihanoukville,7.4,275100.0,medium,0,205
2051,retail_salaried,Battambang,4.2,1190.0,low,0,205
2052,retail_salaried,Phnom Penh,9.1,1130.0,low,0,205
2053,small_business,Phnom Penh,4.1,10780.0,low,0,205
2054,retail_salaried,Sihanoukville,2.0,1460.0,low,0,205
2055,retail_salaried,Phnom Penh,6.8,1600.0,medium,0,205
2056,corporate,Sihanoukville,9.8,142770.0,low,0,205
2057,retail_salaried,Siem Reap,,1810.0,low,0,205
2058,retail_salaried,Phnom Penh,5.8,2750.0,low,0,205
2059,retail_salaried,Siem Reap,2.2,960.0,low,0,205
2060,cash_intensive,Phnom Penh,9.0,28000.0,low,0,206
2061,retail_salaried,Phnom Penh,3.2,1220.0,medium,0,206
2062,retail_salaried,Sihanoukville,4.5,7130.0,low,0,206
2063,retail_salaried,Sihanoukville,5.2,2040.0,low,0,206
2064,Retail Salaried,Phnom Penh,3.6,640.0,low,0,206
2065,cash_intensive,Sihanoukville,1.7,77250.0,low,0,206
2066,retail_salaried,Phnom Penh,8.6,4440.0,low,0,206
2067,corporate,Phnom Penh,9.7,575470.0,low,0,206
2068,Retail Salaried,Phnom Penh,2.7,,low,0,206
2069,retail_salaried,Siem Reap,2.0,1050.0,low,0,206
2070,small_business,Phnom Penh,4.3,13160.0,low,0,207
2071,retail_salaried,Phnom Penh,7.4,1270.0,low,0,207
2072,retail_salaried,Phnom Penh,4.3,1060.0,low,0,207
2073,Small Business,Phnom Penh,4.8,3940.0,low,0,207
2074,retail_salaried,Siem Reap,0.2,990.0,low,0,207
2075,Retail Salaried,Siem Reap,11.1,2260.0,low,0,207
2076,corporate,Sihanoukville,4.6,500320.0,low,0,207
2077,retail_salaried,Siem Reap,2.0,2520.0,low,0,207
2078,retail_salaried,Phnom Penh,4.1,980.0,low,0,207
2079,Retail Salaried,Phnom Penh,3.7,2930.0,low,0,207
2080,retail_salaried,Phnom Penh,,1910.0,low,0,208
2081,retail_salaried,Battambang,4.6,820.0,low,0,208
2082,retail_self_employed,Siem Reap,2.8,4430.0,low,0,208
2083,retail_salaried,Siem Reap,1.8,490.0,low,0,208
2084,retail_self_employed,Phnom Penh,3.6,3900.0,low,0,208
2085,retail_salaried,Battambang,1.1,1140.0,low,0,208
2086,Retail Salaried,Phnom Penh,5.0,7220.0,medium,0,208
2087,retail_salaried,Phnom Penh,10.8,4340.0,low,0,208
2088,retail_self_employed,Phnom Penh,15.3,2800.0,medium,0,208
2089,Retail Salaried,Sihanoukville,3.5,1180.0,low,0,208
2090,retail_salaried,Kampot,3.1,1550.0,low,0,209
2091,small_business,Phnom Penh,4.4,19540.0,low,0,209
2092,retail_self_employed,Battambang,1.8,11850.0,low,0,209
2093,retail_salaried,Phnom Penh,7.2,2510.0,low,0,209
2094,cash_intensive,Kampot,9.6,37140.0,medium,0,209
2095,retail_salaried,Sihanoukville,3.4,2550.0,low,0,209
2096,retail_salaried,Phnom Penh,2.6,4580.0,low,0,209
2097,retail_salaried,Battambang,0.9,1820.0,low,0,209
2098,retail_salaried,Battambang,11.3,3280.0,low,0,209
2099,retail_salaried,Phnom Penh,2.9,1810.0,low,0,209
2100,retail_self_employed,Phnom Penh,2.5,7270.0,low,0,210
2101,retail_salaried,Battambang,2.2,740.0,low,0,210
2102,small_business,Siem Reap,4.7,,low,0,210
2103,cash_intensive,Siem Reap,,54350.0,low,0,210
2104,retail_self_employed,Phnom Penh,2.5,7250.0,low,0,210
2105,retail_self_employed,Kampot,4.5,9460.0,low,0,210
2106,retail_self_employed,Phnom Penh,0.7,9370.0,low,0,210
2107,corporate,Sihanoukville,4.0,,low,0,210
2108,retail_salaried,Kampot,5.9,2570.0,low,0,210
2109,retail_salaried,Phnom Penh,3.9,2230.0,medium,0,210
2110,retail_salaried,Siem Reap,2.4,4400.0,low,0,211
2111,retail_salaried,Sihanoukville,3.2,4420.0,low,0,211
2112,retail_salaried,Siem Reap,1.5,2030.0,low,0,211
2113,Retail Self Employed,Phnom Penh,4.2,12620.0,low,0,211
2114,retail_salaried,Phnom Penh,3.0,11850.0,low,0,211
2115,cash_intensive,Sihanoukville,3.5,123750.0,medium,0,211
2116,retail_salaried,Sihanoukville,6.3,5090.0,low,0,211
2117,retail_salaried,Phnom Penh,3.1,3070.0,low,0,211
2118,retail_salaried,Phnom Penh,5.6,1600.0,low,0,211
2119,retail_salaried,Siem Reap,5.1,2060.0,low,0,211
2120,retail_salaried,Sihanoukville,1.6,660.0,low,0,212
2121,retail_salaried,Sihanoukville,14.0,1010.0,low,0,212
2122,retail_salaried,Phnom Penh,4.1,1120.0,low,0,212
2123,retail_salaried,Siem Reap,7.2,3450.0,low,0,212
2124,retail_salaried,Kampot,2.7,3090.0,low,0,212
2125,retail_salaried,Siem Reap,1.2,1900.0,low,0,212
2126,retail_salaried,Phnom Penh,9.1,3930.0,low,0,212
2127,retail_salaried,Phnom Penh,2.6,5700.0,low,0,212
2128,retail_salaried,Battambang,5.8,16860.0,low,0,212
2129,retail_salaried,Siem Reap,3.7,11420.0,low,0,212
2130,retail_salaried,Phnom Penh,9.0,3300.0,low,0,213
2131,small_business,Phnom Penh,3.9,4970.0,low,0,213
2132,corporate,Phnom Penh,2.6,183830.0,low,0,213
2133,cash_intensive,Siem Reap,0.6,24940.0,low,0,213
2134,retail_salaried,Kampot,6.9,2380.0,medium,0,213
2135,retail_salaried,Sihanoukville,4.9,1470.0,low,0,213
2136,retail_salaried,Phnom Penh,3.7,3350.0,low,0,213
2137,small_business,Battambang,7.2,12680.0,medium,0,213
2138,small_business,Phnom Penh,2.7,222170.0,low,0,213
2139,small_business,Phnom Penh,5.3,57160.0,low,0,213
2140,cash_intensive,Kampot,6.0,55320.0,low,0,214
2141,retail_salaried,Phnom Penh,2.5,2760.0,low,0,214
2142,small_business,Kampot,1.2,328280.0,low,0,214
2143,small_business,Battambang,9.4,107380.0,low,0,214
2144,retail_salaried,Siem Reap,6.2,1480.0,low,0,214
2145,cash_intensive,Siem Reap,2.7,54250.0,low,0,214
2146,retail_salaried,Battambang,0.7,1720.0,low,0,214
2147,corporate,Phnom Penh,,620430.0,low,0,214
2148,small_business,Phnom Penh,2.2,40280.0,low,0,214
2149,retail_salaried,Battambang,5.8,1310.0,low,0,214
2150,retail_self_employed,Phnom Penh,3.1,1510.0,low,0,215
2151,retail_salaried,Siem Reap,9.4,1720.0,low,0,215
2152,small_business,Phnom Penh,2.0,60470.0,low,0,215
2153,small_business,Phnom Penh,6.5,,low,0,215
2154,retail_self_employed,Phnom Penh,4.5,3630.0,medium,0,215
2155,small_business,Sihanoukville,3.1,61030.0,low,0,215
2156,retail_salaried,Battambang,5.4,1920.0,low,0,215
2157,retail_salaried,Sihanoukville,4.4,1470.0,low,0,215
2158,retail_salaried,Phnom Penh,2.3,1750.0,low,0,215
2159,retail_salaried,Siem Reap,12.7,2110.0,low,0,215
2160,retail_salaried,Siem Reap,2.1,2890.0,high,0,216
2161,retail_salaried,Siem Reap,7.8,3360.0,low,0,216
2162,retail_salaried,Siem Reap,1.4,2110.0,low,0,216
2163,retail_salaried,Siem Reap,5.1,1080.0,low,0,216
2164,small_business,Siem Reap,4.0,28530.0,low,0,216
2165,retail_salaried,Sihanoukville,9.0,3080.0,low,0,216
2166,cash_intensive,Kampot,2.7,56010.0,low,0,216
2167,retail_salaried,Phnom Penh,2.9,5210.0,low,0,216
2168,retail_salaried,Phnom Penh,6.1,1370.0,low,0,216
2169,retail_salaried,Phnom Penh,3.9,,low,0,216
2170,retail_salaried,Sihanoukville,5.8,1530.0,low,0,217
2171,Retail Salaried,Phnom Penh,2.3,1240.0,low,0,217
2172,retail_salaried,Phnom Penh,6.5,,low,0,217
2173,retail_salaried,Battambang,3.3,4060.0,low,0,217
2174,retail_salaried,Phnom Penh,,3730.0,low,0,217
2175,retail_self_employed,Phnom Penh,2.8,6450.0,low,0,217
2176,retail_salaried,Battambang,3.9,1260.0,low,0,217
2177,small_business,Phnom Penh,5.0,21160.0,low,0,217
2178,retail_salaried,Battambang,9.0,2660.0,low,0,217
2179,corporate,Phnom Penh,0.9,271380.0,low,0,217
2180,small_business,Siem Reap,11.5,28450.0,low,0,218
2181,corporate,Phnom Penh,0.7,159860.0,low,0,218
2182,small_business,Phnom Penh,,96440.0,low,0,218
2183,retail_salaried,Phnom Penh,0.3,3290.0,medium,0,218
2184,Retail Salaried,Battambang,4.4,2970.0,medium,0,218
2185,retail_salaried,Sihanoukville,1.8,3540.0,low,0,218
2186,small_business,Phnom Penh,5.3,75620.0,low,0,218
2187,retail_self_employed,Battambang,5.5,4930.0,low,0,218
2188,Retail Salaried,Sihanoukville,6.8,2750.0,low,0,218
2189,cash_intensive,Phnom Penh,1.1,40970.0,low,0,218
2190,retail_salaried,Phnom Penh,4.3,3140.0,low,0,219
2191,retail_self_employed,Phnom Penh,2.1,10910.0,low,0,219
2192,retail_self_employed,Siem Reap,3.9,5110.0,low,0,219
2193,retail_salaried,Kampot,1.2,1380.0,low,0,219
2194,retail_self_employed,Phnom Penh,10.9,5420.0,low,0,219
2195,small_business,Phnom Penh,6.3,27050.0,low,0,219
2196,retail_salaried,Sihanoukville,6.4,5000.0,medium,0,219
2197,retail_salaried,Phnom Penh,10.7,810.0,low,0,219
2198,retail_salaried,Battambang,0.8,2640.0,low,0,219
2199,Retail Self Employed,Phnom Penh,,1640.0,low,0,219
2200,retail_salaried,Phnom Penh,5.8,1520.0,low,0,220
2201,cash_intensive,Phnom Penh,11.4,30180.0,low,0,220
2202,cash_intensive,Battambang,4.5,78170.0,low,0,220
2203,retail_salaried,Phnom Penh,3.5,1960.0,low,0,220
2204,retail_salaried,Sihanoukville,9.5,1710.0,low,0,220
2205,Retail Self Employed,Siem Reap,5.8,2430.0,low,0,220
2206,retail_self_employed,Battambang,6.0,4640.0,low,0,220
2207,retail_salaried,Phnom Penh,8.4,4090.0,low,0,220
2208,retail_salaried,Sihanoukville,6.7,1740.0,low,0,220
2209,retail_salaried,Kampot,12.9,500.0,low,0,220
2210,corporate,Sihanoukville,0.1,224670.0,low,0,221
2211,retail_salaried,Phnom Penh,10.5,6190.0,low,0,221
2212,small_business,Phnom Penh,9.1,12010.0,medium,0,221
2213,retail_salaried,Kampot,3.2,1840.0,low,0,221
2214,cash_intensive,Sihanoukville,3.9,13930.0,low,0,221
2215,retail_salaried,Siem Reap,1.3,3160.0,low,0,221
2216,retail_salaried,Phnom Penh,1.8,1750.0,low,0,221
2217,cash_intensive,Sihanoukville,4.5,12450.0,low,0,221
2218,cash_intensive,Siem Reap,10.3,11130.0,low,0,221
2219,retail_salaried,Phnom Penh,3.0,7080.0,low,0,221
2220,retail_salaried,Siem Reap,8.5,1350.0,low,0,222
2221,retail_salaried,Phnom Penh,4.4,3430.0,high,0,222
2222,retail_salaried,Phnom Penh,5.7,4700.0,low,0,222
2223,retail_salaried,Phnom Penh,1.8,3140.0,low,0,222
2224,cash_intensive,Siem Reap,4.1,59230.0,low,0,222
2225,retail_salaried,Phnom Penh,7.2,6880.0,low,0,222
2226,retail_self_employed,Siem Reap,2.2,9170.0,low,0,222
2227,retail_salaried,Phnom Penh,4.3,1730.0,low,0,222
2228,retail_salaried,Sihanoukville,2.2,1670.0,high,0,222
2229,retail_self_employed,Sihanoukville,2.8,2930.0,low,0,222
2230,retail_salaried,Phnom Penh,7.4,660.0,low,0,223
2231,Retail Self Employed,Phnom Penh,0.7,9790.0,low,0,223
2232,retail_salaried,Siem Reap,4.4,4300.0,low,0,223
2233,cash_intensive,Siem Reap,1.1,28520.0,low,0,223
2234,retail_self_employed,Phnom Penh,4.2,3340.0,low,0,223
2235,small_business,Battambang,3.7,55140.0,low,0,223
2236,retail_salaried,Phnom Penh,0.2,2760.0,low,0,223
2237,retail_salaried,Siem Reap,4.7,2230.0,low,1,223
2238,retail_salaried,Phnom Penh,6.8,1010.0,low,0,223
2239,retail_salaried,Siem Reap,0.3,3800.0,low,0,223
